store_id,date,is_holiday,temperature,fuel_price,cpi,unemployment,fed_funds,ics,weekly_sales
33,2010-03-19,0,64.6,3.054,126.6066452,10.115,0.16,73.6,107.34232968491645
28,2010-03-19,0,59.57,3.054,126.6066452,13.975,0.16,73.6,163.64385231046757
40,2010-03-19,0,40.54,2.834,131.8242903,5.892,0.16,73.6,148.16258844710882
1,2010-03-19,0,54.58,2.72,211.215635,8.106,0.16,73.6,170.1343626933796
26,2010-03-19,0,35.34,2.834,131.8242903,8.488,0.16,73.6,148.552656429395
17,2010-03-26,0,35.59,2.819,126.6050645,6.548,0.16,73.6,143.26905103989748
39,2010-03-26,0,54.83,2.732,209.7870932,8.554,0.16,73.6,162.03660655361713
30,2010-03-26,0,51.66,2.732,210.6766095,8.324,0.16,73.6,121.747607446028
19,2010-03-26,0,39.07,2.963,131.863129,8.35,0.16,73.6,168.66059081427989
28,2010-03-26,0,60.06,3.083,126.6050645,13.975,0.16,73.6,162.40590799133562
15,2010-03-26,0,39.53,2.963,131.863129,8.35,0.16,73.6,132.06597088043478
24,2010-03-26,0,48.87,2.963,131.863129,8.326,0.16,73.6,162.87613511554355
13,2010-03-26,0,41.48,2.819,126.6050645,8.316,0.16,73.6,182.10291631271653
5,2010-03-26,0,52.47,2.732,211.5718925,6.566,0.16,73.6,106.37547281672077
26,2010-03-26,0,35.26,2.831,131.863129,8.488,0.16,73.6,148.10490050871834
21,2010-03-26,0,51.66,2.732,210.6766095,8.324,0.16,73.6,137.62478645770491
23,2010-03-26,0,38.59,2.831,131.863129,5.892,0.16,73.6,164.72991615866556
34,2010-03-26,0,42.91,2.752,126.6050645,9.521,0.16,73.6,147.50856493072027
22,2010-03-26,0,48.56,2.831,135.7073618,8.283,0.16,73.6,153.31950048937705
42,2010-03-26,0,60.05,2.98,126.6050645,9.765,0.16,73.6,124.40664976473228
8,2010-03-26,0,46.51,2.732,214.3703567,6.299,0.16,73.6,142.225543304508
41,2010-03-26,0,32.3,2.717,189.7195417,7.541,0.16,73.6,153.45073797427176
3,2010-03-26,0,57.06,2.732,214.3241011,7.368,0.16,73.6,114.91664993048887
31,2010-03-26,0,51.66,2.732,210.6766095,8.324,0.16,73.6,161.8375418593112
9,2010-03-26,0,51.8,2.732,214.5531227,6.415,0.16,73.6,124.90750357435162
27,2010-03-26,0,52.34,2.963,135.7073618,8.237,0.16,73.6,180.87658475689835
33,2010-03-26,0,64.09,2.98,126.6050645,10.115,0.16,73.6,105.22410793290997
14,2010-03-26,0,54.36,2.854,181.9718697,8.992,0.16,73.6,186.4709976266952
44,2010-03-26,0,41.48,2.819,126.6050645,8.119,0.16,73.6,106.70161936128129
6,2010-03-26,0,53.74,2.732,212.533737,7.259,0.16,73.6,170.1189097502882
40,2010-03-26,0,39.51,2.831,131.863129,5.892,0.16,73.6,147.16339393988338
45,2010-03-26,0,54.36,2.854,181.9718697,8.992,0.16,73.6,142.73684902831323
29,2010-03-26,0,48.56,2.831,131.863129,10.064,0.16,73.6,129.57108899104426
2,2010-03-26,0,51.26,2.732,210.6766095,8.324,0.16,73.6,178.47608616299115
18,2010-03-26,0,47.55,2.831,131.863129,9.202,0.16,73.6,156.61915347736974
20,2010-03-26,0,50.49,2.854,204.201755,8.187,0.16,73.6,182.44083064353205
1,2010-03-26,0,51.45,2.732,211.0180424,8.106,0.16,73.6,167.91589491843325
38,2010-03-26,0,60.06,3.083,126.6050645,13.975,0.16,73.6,112.70817571443266
16,2010-03-26,0,29.88,2.717,189.7195417,7.039,0.16,73.6,124.78002980954521
32,2010-03-26,0,36.59,2.717,189.7195417,9.014,0.16,73.6,155.95136515105185
43,2010-03-26,0,54.53,2.732,203.0165945,9.521,0.16,73.6,133.95788452134093
7,2010-03-26,0,23.33,2.717,189.7195417,9.014,0.16,73.6,127.00419079872174
10,2010-03-26,0,60.05,2.98,126.6050645,9.765,0.16,73.6,182.40855881912444
35,2010-03-26,0,52.34,2.854,135.7073618,9.262,0.16,73.6,156.06713977421006
36,2010-03-26,0,55.76,2.711,209.7870932,8.554,0.16,73.6,118.72679959337938
4,2010-03-26,0,39.91,2.752,126.6050645,8.623,0.16,73.6,178.82372498614296
37,2010-03-26,0,55.76,2.732,209.7870932,8.554,0.16,73.6,127.07622312674062
12,2010-03-26,0,60.06,3.083,126.6050645,13.975,0.16,73.6,152.02308634623392
11,2010-03-26,0,58.09,2.732,214.3241011,7.368,0.16,73.6,162.41877217029025
25,2010-03-26,0,45.84,2.854,204.201755,8.187,0.16,73.6,138.19086957529672
16,2010-04-02,0,36.19,2.725,189.7048215,6.842,0.2,72.2,125.30567674327723
39,2010-04-02,0,63.31,2.719,209.5938656,8.464,0.2,72.2,169.8591884141383
20,2010-04-02,0,51.0,2.85,204.0252842,7.856,0.2,72.2,194.89097273789994
36,2010-04-02,0,63.43,2.708,209.5938656,8.464,0.2,72.2,121.24612626046122
42,2010-04-02,0,63.66,3.086,126.6034839,9.524,0.2,72.2,126.3924471568935
38,2010-04-02,0,59.84,3.086,126.6034839,14.099,0.2,72.2,115.71232276505015
2,2010-04-02,0,63.27,2.719,210.4798874,8.2,0.2,72.2,186.86726119281906
45,2010-04-02,0,47.74,2.85,181.8657537,8.899,0.2,72.2,147.34500367954908
11,2010-04-02,0,66.16,2.719,214.1180803,7.343,0.2,72.2,169.2862826241004
13,2010-04-02,0,42.15,2.842,126.6034839,8.107,0.2,72.2,188.7512685773408
34,2010-04-02,0,50.07,2.74,126.6034839,9.593,0.2,72.2,151.9288744132036
27,2010-04-02,0,46.9,2.957,135.7464988,8.058,0.2,72.2,186.56044138147098
43,2010-04-02,0,62.19,2.719,202.83803,9.593,0.2,72.2,135.55156434088826
9,2010-04-02,0,65.21,2.719,214.3465181,6.384,0.2,72.2,129.05982952228402
31,2010-04-02,0,64.12,2.719,210.4798874,8.2,0.2,72.2,166.3441282361314
4,2010-04-02,0,48.77,2.74,126.6034839,7.896,0.2,72.2,184.6575127641186
5,2010-04-02,0,63.18,2.719,211.372888,6.465,0.2,72.2,112.28749700108686
8,2010-04-02,0,60.18,2.719,214.164218,6.29,0.2,72.2,149.05951568959102
15,2010-04-02,0,45.27,2.957,131.9019677,8.185,0.2,72.2,139.38103624166465
37,2010-04-02,0,63.43,2.719,209.5938656,8.464,0.2,72.2,128.72729717518743
7,2010-04-02,0,38.26,2.725,189.7048215,8.963,0.2,72.2,130.10177346759556
41,2010-04-02,0,41.31,2.725,189.7048215,7.363,0.2,72.2,159.5753081445534
35,2010-04-02,0,46.9,2.85,135.7464988,9.051,0.2,72.2,160.3559459327777
10,2010-04-02,0,63.66,3.086,126.6034839,9.524,0.2,72.2,188.65786238392963
17,2010-04-02,0,36.94,2.842,126.6034839,6.635,0.2,72.2,145.98730089234252
12,2010-04-02,0,59.84,3.086,126.6034839,14.099,0.2,72.2,153.30885770715534
30,2010-04-02,0,64.12,2.719,210.4798874,8.2,0.2,72.2,122.91946428776366
6,2010-04-02,0,64.94,2.719,212.3322805,7.092,0.2,72.2,179.04237272274892
3,2010-04-02,0,65.56,2.719,214.1180803,7.343,0.2,72.2,120.2497209490494
28,2010-04-02,0,59.84,3.086,126.6034839,14.099,0.2,72.2,169.13517367275156
25,2010-04-02,0,47.2,2.85,204.0252842,7.856,0.2,72.2,144.72706327766852
22,2010-04-02,0,44.96,2.826,135.7464988,8.348,0.2,72.2,159.89715581579586
23,2010-04-02,0,40.5,2.826,131.9019677,5.435,0.2,72.2,172.77408941751332
33,2010-04-02,0,66.79,3.086,126.6034839,9.849,0.2,72.2,106.52289885852139
26,2010-04-02,0,36.53,2.826,131.9019677,8.512,0.2,72.2,154.06291595162043
21,2010-04-02,0,64.12,2.719,210.4798874,8.2,0.2,72.2,141.24951675975285
32,2010-04-02,0,48.28,2.725,189.7048215,8.963,0.2,72.2,158.1529199761004
14,2010-04-02,0,47.74,2.85,181.8657537,8.899,0.2,72.2,196.88518637283133
19,2010-04-02,0,45.26,2.957,131.9019677,8.185,0.2,72.2,175.3778372055642
18,2010-04-02,0,45.63,2.826,131.9019677,9.269,0.2,72.2,162.72496935415373
29,2010-04-02,0,44.96,2.826,131.9019677,10.16,0.2,72.2,132.53148593077574
40,2010-04-02,0,41.39,2.826,131.9019677,5.435,0.2,72.2,154.53288154946534
1,2010-04-02,0,62.27,2.719,210.8204499,7.808,0.2,72.2,173.94295293761547
24,2010-04-02,0,45.22,2.957,131.9019677,8.211,0.2,72.2,170.32003947117366
44,2010-04-02,0,42.15,2.842,126.6034839,7.972,0.2,72.2,107.76305885314994
11,2010-04-09,0,69.57,2.77,213.9120595,7.343,0.2,72.2,170.06362103906267
16,2010-04-09,0,34.21,2.75,189.6901012,6.842,0.2,72.2,120.31240568684541
35,2010-04-09,0,62.62,2.869,135.7856359,9.051,0.2,72.2,160.67162331492224
25,2010-04-09,0,61.36,2.869,203.8488134,7.856,0.2,72.2,139.06550225353132
18,2010-04-09,0,59.91,2.849,131.9408065,9.269,0.2,72.2,159.7879760261747
4,2010-04-09,0,54.16,2.773,126.6019032,7.896,0.2,72.2,180.37685518443374
1,2010-04-09,0,65.86,2.77,210.6228574,7.808,0.2,72.2,172.42840711340878
10,2010-04-09,0,65.29,3.004,126.6019032,9.524,0.2,72.2,186.2359069353793
45,2010-04-09,0,65.45,2.869,181.7596377,8.899,0.2,72.2,145.2773907874559
12,2010-04-09,0,59.25,3.09,126.6019032,14.099,0.2,72.2,154.5343963622211
38,2010-04-09,0,59.25,3.09,126.6019032,14.099,0.2,72.2,113.24759642826277
3,2010-04-09,0,68.0,2.77,213.9120595,7.343,0.2,72.2,119.65611997891423
40,2010-04-09,0,54.31,2.849,131.9408065,5.435,0.2,72.2,149.30093175951748
6,2010-04-09,0,66.15,2.77,212.1308239,7.092,0.2,72.2,176.09000925034485
31,2010-04-09,0,65.74,2.77,210.2831653,8.2,0.2,72.2,167.62614909838788
44,2010-04-09,0,38.97,2.877,126.6019032,7.972,0.2,72.2,104.59740140605032
2,2010-04-09,0,65.41,2.77,210.2831653,8.2,0.2,72.2,184.02054493223778
27,2010-04-09,0,62.62,2.992,135.7856359,8.058,0.2,72.2,184.04984946716885
33,2010-04-09,0,68.43,3.004,126.6019032,9.849,0.2,72.2,111.69426850713357
29,2010-04-09,0,57.06,2.849,131.9408065,10.16,0.2,72.2,130.66732332811378
14,2010-04-09,0,65.45,2.869,181.7596377,8.899,0.2,72.2,191.53123941426523
19,2010-04-09,0,55.66,2.992,131.9408065,8.185,0.2,72.2,170.67967787159873
41,2010-04-09,0,37.3,2.75,189.6901012,7.363,0.2,72.2,156.19788125416994
15,2010-04-09,0,57.77,2.992,131.9408065,8.185,0.2,72.2,134.64304900217496
5,2010-04-09,0,65.19,2.77,211.1738835,6.465,0.2,72.2,111.96483624616171
26,2010-04-09,0,50.13,2.849,131.9408065,8.512,0.2,72.2,153.7480570756255
34,2010-04-09,0,51.26,2.773,126.6019032,9.593,0.2,72.2,150.67621544009094
23,2010-04-09,0,56.82,2.849,131.9408065,5.435,0.2,72.2,163.0956662174305
22,2010-04-09,0,57.06,2.849,135.7856359,8.348,0.2,72.2,154.20081706220637
37,2010-04-09,0,68.54,2.77,209.400638,8.464,0.2,72.2,126.90736787180784
21,2010-04-09,0,65.74,2.77,210.2831653,8.2,0.2,72.2,141.11981422183362
28,2010-04-09,0,59.25,3.09,126.6019032,14.099,0.2,72.2,167.1799543441251
13,2010-04-09,0,38.97,2.877,126.6019032,8.107,0.2,72.2,182.5361429662921
20,2010-04-09,0,65.1,2.869,203.8488134,7.856,0.2,72.2,185.39080445778058
32,2010-04-09,0,44.88,2.75,189.6901012,8.963,0.2,72.2,156.7458059136364
9,2010-04-09,0,64.95,2.77,214.1399135,6.384,0.2,72.2,128.00333233980106
24,2010-04-09,0,62.06,2.992,131.9408065,8.211,0.2,72.2,167.086664462746
39,2010-04-09,0,68.15,2.77,209.400638,8.464,0.2,72.2,165.2968048932329
17,2010-04-09,0,34.05,2.877,126.6019032,6.635,0.2,72.2,142.1069763469266
36,2010-04-09,0,68.54,2.743,209.400638,8.464,0.2,72.2,122.55289008818143
7,2010-04-09,0,33.79,2.75,189.6901012,8.963,0.2,72.2,124.85831465045406
8,2010-04-09,0,59.25,2.77,213.9580793,6.29,0.2,72.2,149.12894874271097
30,2010-04-09,0,65.74,2.77,210.2831653,8.2,0.2,72.2,122.68758923586928
42,2010-04-09,0,65.29,3.004,126.6019032,9.524,0.2,72.2,131.46778243179594
43,2010-04-09,0,64.37,2.77,202.6594654,9.593,0.2,72.2,137.9899513610673
19,2010-04-16,0,49.67,3.01,131.9809,8.185,0.2,72.2,169.74367685597664
1,2010-04-16,0,66.32,2.808,210.4887,7.808,0.2,72.2,169.92720396582885
5,2010-04-16,0,65.3,2.808,211.0388528,6.465,0.2,72.2,109.89098047980998
39,2010-04-16,0,66.33,2.808,209.2691428,8.464,0.2,72.2,162.3192161803957
34,2010-04-16,0,59.18,2.81,126.5621,9.593,0.2,72.2,149.45890144683278
18,2010-04-16,0,50.26,2.885,131.9809,9.269,0.2,72.2,158.30191253982588
40,2010-04-16,0,43.3,2.885,131.9809,5.435,0.2,72.2,147.59674471337985
24,2010-04-16,0,51.08,3.01,131.9809,8.211,0.2,72.2,163.23266066969694
30,2010-04-16,0,67.87,2.808,210.1495463,8.2,0.2,72.2,123.89734728756417
29,2010-04-16,0,51.14,2.885,131.9809,10.16,0.2,72.2,126.61472531284889
27,2010-04-16,0,54.95,3.01,135.82725,8.058,0.2,72.2,181.44099531294444
31,2010-04-16,0,67.87,2.808,210.1495463,8.2,0.2,72.2,166.6778942287853
6,2010-04-16,0,65.68,2.808,211.9942765,7.092,0.2,72.2,171.6328814468618
13,2010-04-16,0,50.39,2.915,126.5621,8.107,0.2,72.2,180.41001620092132
28,2010-04-16,0,64.95,3.109,126.5621,14.099,0.2,72.2,163.23173004574392
12,2010-04-16,0,64.95,3.109,126.5621,14.099,0.2,72.2,150.99751329685142
23,2010-04-16,0,44.25,2.885,131.9809,5.435,0.2,72.2,163.9624673892958
42,2010-04-16,0,69.74,3.109,126.5621,9.524,0.2,72.2,129.34452449636336
17,2010-04-16,0,45.22,2.915,126.5621,6.635,0.2,72.2,141.461711411128
8,2010-04-16,0,62.66,2.808,213.8186357,6.29,0.2,72.2,147.60977233636464
16,2010-04-16,0,45.69,2.765,189.6628845,6.842,0.2,72.2,121.27252283520224
7,2010-04-16,0,41.89,2.765,189.6628845,8.963,0.2,72.2,118.87354071060533
35,2010-04-16,0,54.95,2.899,135.82725,9.051,0.2,72.2,156.29118705938671
41,2010-04-16,0,46.79,2.765,189.6628845,7.363,0.2,72.2,154.62297114170016
45,2010-04-16,0,54.28,2.899,181.6924769,8.899,0.2,72.2,142.7195130159859
20,2010-04-16,0,55.43,2.899,203.7307486,7.856,0.2,72.2,184.82610631025364
14,2010-04-16,0,54.28,2.899,181.6924769,8.899,0.2,72.2,188.24516051429745
3,2010-04-16,0,66.98,2.808,213.7726889,7.343,0.2,72.2,114.47132538667579
43,2010-04-16,0,69.46,2.808,202.5351571,9.593,0.2,72.2,136.9946249056518
2,2010-04-16,0,68.07,2.808,210.1495463,8.2,0.2,72.2,181.91146404313707
38,2010-04-16,0,64.95,3.109,126.5621,14.099,0.2,72.2,112.88322751689144
37,2010-04-16,0,66.74,2.808,209.2691428,8.464,0.2,72.2,127.67559088265135
25,2010-04-16,0,52.16,2.899,203.7307486,7.856,0.2,72.2,139.21007644842686
15,2010-04-16,0,49.63,3.01,131.9809,8.185,0.2,72.2,135.0320984789475
36,2010-04-16,0,66.74,2.769,209.2691428,8.464,0.2,72.2,124.81769863841538
44,2010-04-16,0,50.39,2.915,126.5621,7.972,0.2,72.2,107.10823106256478
9,2010-04-16,0,66.09,2.808,214.0001817,6.384,0.2,72.2,124.96630470750736
21,2010-04-16,0,67.87,2.808,210.1495463,8.2,0.2,72.2,139.24881292508758
33,2010-04-16,0,72.44,3.109,126.5621,9.849,0.2,72.2,109.98336819175641
11,2010-04-16,0,67.81,2.808,213.7726889,7.343,0.2,72.2,165.1656531247701
26,2010-04-16,0,36.6,2.885,131.9809,8.512,0.2,72.2,148.652335059087
4,2010-04-16,0,56.23,2.81,126.5621,7.896,0.2,72.2,181.27905805906232
32,2010-04-16,0,53.49,2.765,189.6628845,8.963,0.2,72.2,156.22213205417773
10,2010-04-16,0,69.74,3.109,126.5621,9.524,0.2,72.2,180.59043300636026
22,2010-04-16,0,51.14,2.885,135.82725,8.348,0.2,72.2,152.8501217414656
25,2010-04-23,0,46.12,2.902,203.6905586,7.856,0.2,72.2,138.07161087102753
16,2010-04-23,0,44.9,2.776,189.6190057,6.842,0.2,72.2,115.82645433564267
11,2010-04-23,0,68.37,2.795,213.7221852,7.343,0.2,72.2,163.7837208152164
4,2010-04-23,0,56.87,2.805,126.4713333,7.896,0.2,72.2,179.94223652612115
41,2010-04-23,0,45.29,2.776,189.6190057,7.363,0.2,72.2,155.60088933638582
35,2010-04-23,0,53.91,2.902,135.8721667,9.051,0.2,72.2,157.33625255796468
8,2010-04-23,0,56.1,2.795,213.768119,6.29,0.2,72.2,146.079075260428
10,2010-04-23,0,66.42,3.05,126.4713333,9.524,0.2,72.2,180.68018736833872
43,2010-04-23,0,62.71,2.795,202.4831905,9.593,0.2,72.2,134.89977859678658
32,2010-04-23,0,50.06,2.776,189.6190057,8.963,0.2,72.2,155.80841908847475
42,2010-04-23,0,66.42,3.05,126.4713333,9.524,0.2,72.2,125.43828981596445
39,2010-04-23,0,67.64,2.795,209.2199574,8.464,0.2,72.2,163.65848134750877
30,2010-04-23,0,64.21,2.795,210.1000648,8.2,0.2,72.2,123.26110732429477
19,2010-04-23,0,46.87,3.021,132.0226667,8.185,0.2,72.2,169.62881730601094
24,2010-04-23,0,51.07,3.021,132.0226667,8.211,0.2,72.2,163.08429524849853
26,2010-04-23,0,39.68,2.895,132.0226667,8.512,0.2,72.2,147.56389769529932
34,2010-04-23,0,55.04,2.805,126.4713333,9.593,0.2,72.2,148.8661150732616
22,2010-04-23,0,51.04,2.895,135.8721667,8.348,0.2,72.2,151.50336025779274
7,2010-04-23,0,43.07,2.776,189.6190057,8.963,0.2,72.2,118.75247613376958
21,2010-04-23,0,64.21,2.795,210.1000648,8.2,0.2,72.2,139.39777632501304
36,2010-04-23,0,68.03,2.762,209.2199574,8.464,0.2,72.2,121.10159117562698
15,2010-04-23,0,46.54,3.021,132.0226667,8.185,0.2,72.2,135.14286035404058
28,2010-04-23,0,64.55,3.05,126.4713333,14.099,0.2,72.2,162.36639189902007
23,2010-04-23,0,46.4,2.895,132.0226667,5.435,0.2,72.2,164.88039413698755
17,2010-04-23,0,52.25,2.936,126.4713333,6.635,0.2,72.2,151.8582241212511
3,2010-04-23,0,67.87,2.795,213.7221852,7.343,0.2,72.2,113.09373259450425
9,2010-04-23,0,61.26,2.795,213.9496138,6.384,0.2,72.2,125.17562721826718
5,2010-04-23,0,65.13,2.795,210.9891204,6.465,0.2,72.2,108.04130306147562
13,2010-04-23,0,55.66,2.936,126.4713333,8.107,0.2,72.2,182.82856748074687
37,2010-04-23,0,68.03,2.795,209.2199574,8.464,0.2,72.2,127.8434745585322
38,2010-04-23,0,64.55,3.05,126.4713333,14.099,0.2,72.2,112.63888544687445
18,2010-04-23,0,50.3,2.895,132.0226667,9.269,0.2,72.2,158.1800981081877
45,2010-04-23,0,53.47,2.902,181.6772564,8.899,0.2,72.2,141.04641701424
20,2010-04-23,0,50.65,2.902,203.6905586,7.856,0.2,72.2,182.01625335609202
44,2010-04-23,0,55.66,2.936,126.4713333,7.972,0.2,72.2,106.91868546043975
29,2010-04-23,0,51.04,2.895,132.0226667,10.16,0.2,72.2,126.35212382426919
1,2010-04-23,0,64.84,2.795,210.4391228,7.808,0.2,72.2,167.47764168401747
27,2010-04-23,0,53.91,3.021,135.8721667,8.058,0.2,72.2,181.24342572450843
12,2010-04-23,0,64.55,3.05,126.4713333,14.099,0.2,72.2,152.54656824975567
40,2010-04-23,0,45.85,2.895,132.0226667,5.435,0.2,72.2,145.81652527242454
14,2010-04-23,0,53.47,2.902,181.6772564,8.899,0.2,72.2,188.64548759875711
31,2010-04-23,0,64.21,2.795,210.1000648,8.2,0.2,72.2,163.6667783110168
6,2010-04-23,0,64.11,2.795,211.9442745,7.092,0.2,72.2,172.27416152576686
33,2010-04-23,0,71.59,3.05,126.4713333,9.849,0.2,72.2,105.26559362272442
2,2010-04-23,0,65.11,2.795,210.1000648,8.2,0.2,72.2,180.47396041165163
28,2010-04-30,0,67.38,3.105,126.3805667,14.099,0.2,72.2,160.2591287565446
15,2010-04-30,0,49.09,3.042,132.0644333,8.185,0.2,72.2,130.72190952574394
23,2010-04-30,0,45.47,2.935,132.0644333,5.435,0.2,72.2,162.91573660075636
38,2010-04-30,0,67.38,3.105,126.3805667,14.099,0.2,72.2,112.90721113757155
2,2010-04-30,0,66.98,2.78,210.0505833,8.2,0.2,72.2,179.93594530229527
10,2010-04-30,0,69.76,3.105,126.3805667,9.524,0.2,72.2,179.6102234422133
33,2010-04-30,0,73.29,3.105,126.3805667,9.849,0.2,72.2,106.65863807623171
36,2010-04-30,0,70.9,2.725,209.170772,8.464,0.2,72.2,122.92063314169312
3,2010-04-30,0,70.24,2.78,213.6716815,7.343,0.2,72.2,115.03264324971319
1,2010-04-30,0,67.41,2.78,210.3895456,7.808,0.2,72.2,168.5975520338237
21,2010-04-30,0,66.93,2.78,210.0505833,8.2,0.2,72.2,137.29057878661988
18,2010-04-30,0,51.12,2.935,132.0644333,9.269,0.2,72.2,155.32104817235398
34,2010-04-30,0,56.58,2.787,126.3805667,9.593,0.2,72.2,146.53031670950514
22,2010-04-30,0,50.96,2.935,135.9170833,8.348,0.2,72.2,151.85357227530676
20,2010-04-30,0,54.75,2.921,203.6503685,7.856,0.2,72.2,183.08578780697107
26,2010-04-30,0,40.56,2.935,132.0644333,8.512,0.2,72.2,148.60463674088257
32,2010-04-30,0,47.51,2.766,189.575127,8.963,0.2,72.2,155.5786906087354
24,2010-04-30,0,51.48,3.042,132.0644333,8.211,0.2,72.2,162.9323411202699
14,2010-04-30,0,53.15,2.921,181.6620359,8.899,0.2,72.2,187.27067900009106
19,2010-04-30,0,49.89,3.042,132.0644333,8.185,0.2,72.2,167.93696522205283
31,2010-04-30,0,66.93,2.78,210.0505833,8.2,0.2,72.2,162.33100270583205
39,2010-04-30,0,70.03,2.78,209.170772,8.464,0.2,72.2,163.0742565415374
5,2010-04-30,0,67.53,2.78,210.939388,6.465,0.2,72.2,109.0633419813566
9,2010-04-30,0,66.07,2.78,213.8990459,6.384,0.2,72.2,125.39263110643536
17,2010-04-30,0,43.82,2.941,126.3805667,6.635,0.2,72.2,144.00322254705085
29,2010-04-30,0,50.96,2.935,132.0644333,10.16,0.2,72.2,126.04981286856344
13,2010-04-30,0,48.33,2.941,126.3805667,8.107,0.2,72.2,179.47479711076778
4,2010-04-30,0,53.04,2.787,126.3805667,7.896,0.2,72.2,180.34445517476647
6,2010-04-30,0,68.91,2.78,211.8942725,7.092,0.2,72.2,170.94803543401065
12,2010-04-30,0,67.38,3.105,126.3805667,14.099,0.2,72.2,150.83178829769415
11,2010-04-30,0,71.13,2.78,213.6716815,7.343,0.2,72.2,162.20647405839435
16,2010-04-30,0,37.75,2.766,189.575127,6.842,0.2,72.2,116.97813403923604
25,2010-04-30,0,50.97,2.921,203.6503685,7.856,0.2,72.2,138.75348532038376
44,2010-04-30,0,48.33,2.941,126.3805667,7.972,0.2,72.2,106.34428244306166
30,2010-04-30,0,66.93,2.78,210.0505833,8.2,0.2,72.2,122.78846214759783
27,2010-04-30,0,53.55,3.042,135.9170833,8.058,0.2,72.2,180.0308215754896
45,2010-04-30,0,53.15,2.921,181.6620359,8.899,0.2,72.2,140.38698131966078
8,2010-04-30,0,61.01,2.78,213.7176024,6.29,0.2,72.2,142.5389645933855
40,2010-04-30,0,46.5,2.935,132.0644333,5.435,0.2,72.2,144.4498371545951
43,2010-04-30,0,66.91,2.78,202.4312238,9.593,0.2,72.2,134.41390903853505
41,2010-04-30,0,40.2,2.766,189.575127,7.363,0.2,72.2,155.4638395020175
37,2010-04-30,0,70.9,2.78,209.170772,8.464,0.2,72.2,127.21860542205638
42,2010-04-30,0,69.76,3.105,126.3805667,9.524,0.2,72.2,124.37713529145938
7,2010-04-30,0,38.99,2.766,189.575127,8.963,0.2,72.2,116.12540656263717
35,2010-04-30,0,53.55,2.921,135.9170833,9.051,0.2,72.2,156.78715879306853
10,2010-05-07,0,71.06,3.127,126.2898,9.524,0.2,73.6,183.14858150307344
3,2010-05-07,0,73.47,2.835,213.6211778,7.343,0.2,73.6,118.30480941095097
33,2010-05-07,0,75.4,3.127,126.2898,9.849,0.2,73.6,111.85464731966194
17,2010-05-07,0,40.26,2.948,126.2898,6.635,0.2,73.6,145.76321837454978
19,2010-05-07,0,62.54,3.095,132.1062,8.185,0.2,73.6,173.06846885158123
7,2010-05-07,0,40.07,2.771,189.5312483,8.963,0.2,73.6,117.9828830281584
29,2010-05-07,0,63.81,2.981,132.1062,10.16,0.2,73.6,130.57514064176385
6,2010-05-07,0,73.68,2.835,211.8442706,7.092,0.2,73.6,174.6926833161832
23,2010-05-07,0,61.04,2.981,132.1062,5.435,0.2,73.6,166.6137693127693
14,2010-05-07,0,70.75,2.966,181.6468154,8.899,0.2,73.6,194.09647653237042
26,2010-05-07,0,54.72,2.981,132.1062,8.512,0.2,73.6,155.8892661379364
25,2010-05-07,0,63.67,2.966,203.6101784,7.856,0.2,73.6,139.70413919385962
22,2010-05-07,0,63.81,2.981,135.962,8.348,0.2,73.6,155.0162333907214
12,2010-05-07,0,70.15,3.127,126.2898,14.099,0.2,73.6,154.6168565290755
28,2010-05-07,0,70.15,3.127,126.2898,14.099,0.2,73.6,172.03996512248216
40,2010-05-07,0,60.05,2.981,132.1062,5.435,0.2,73.6,153.2235326217371
37,2010-05-07,0,75.56,2.835,209.1215867,8.464,0.2,73.6,128.92941010057024
1,2010-05-07,0,72.55,2.835,210.3399684,7.808,0.2,73.6,174.21396060163747
21,2010-05-07,0,70.87,2.835,210.0011018,8.2,0.2,73.6,140.7939131248246
41,2010-05-07,0,41.5,2.771,189.5312483,7.363,0.2,73.6,159.83670178581653
44,2010-05-07,0,44.42,2.948,126.2898,7.972,0.2,73.6,107.67657685952565
18,2010-05-07,0,65.64,2.981,132.1062,9.269,0.2,73.6,161.5673903600271
35,2010-05-07,0,69.02,2.966,135.962,9.051,0.2,73.6,160.07630121100425
32,2010-05-07,0,48.94,2.771,189.5312483,8.963,0.2,73.6,158.22755141332829
30,2010-05-07,0,70.87,2.835,210.0011018,8.2,0.2,73.6,122.91945528492514
31,2010-05-07,0,70.87,2.835,210.0011018,8.2,0.2,73.6,167.1610894499704
38,2010-05-07,0,70.15,3.127,126.2898,14.099,0.2,73.6,116.98722484939543
5,2010-05-07,0,71.53,2.835,210.8896556,6.465,0.2,73.6,112.48800415975234
